DBbook_userID	DBbook_itemID
415	483
415	3922
415	7222
415	5776
1703	3621
1703	5185
1703	7592
1703	5212
1703	5210
1703	5188
1703	5206
1703	3639
1703	7996
1703	2292
1703	5207
1703	5586
1703	5587
1703	2171
1703	3671
1703	2143
1703	7781
2837	1110
2837	4097
2837	6413
2837	451
2837	4096
2837	3432
2837	6868
2837	3982
2837	7541
2837	1640
2837	3151
2837	4233
2837	2578
2837	7033
2837	5927
2837	1465
2837	5961
1708	6168
1708	283
1708	5023
1708	5376
1708	8050
1708	7894
1708	7895
1708	6350
1708	7257
1708	1629
1708	7061
1708	5263
1708	5261
1708	5885
2839	4832
2839	5510
2839	4422
2839	3844
2839	3042
2839	4710
1707	3537
1707	7347
1707	3162
1707	7361
1707	4762
1707	1638
1707	2284
1707	7259
1707	386
419	2819
419	281
419	7791
419	6667
419	4563
419	6344
419	5696
419	4565
419	6362
419	4616
419	6994
410	4574
410	5002
410	580
410	1590
410	6408
410	3592
410	5960
410	5218
410	370
410	585
6748	6242
6748	6246
6748	6344
6748	5843
6748	8168
6748	5989
6748	5203
6748	6044
6748	2274
6748	1686
6748	559
6748	4134
6748	627
6748	5947
6748	3633
2830	6379
2830	2873
2830	6319
2830	4554
2830	6966
2830	6480
2830	2665
2830	6759
1700	5178
1700	6433
1700	816
1700	1406
1700	3794
1700	4715
1700	794
1700	3392
1700	3953
1700	2963
1700	3166
1700	4659
1700	4150
1700	4066
1700	4067
2832	7448
2832	6522
2832	5843
2832	3699
2832	7512
2832	1394
2832	3051
2832	604
414	3387
414	4429
414	641
414	6994
414	43
414	7423
414	4134
414	6766
414	6904
414	5229
414	6921
414	4233
414	696
414	4844
414	5224
6746	4198
6746	560
6746	4363
6746	7039
6746	5960
6746	370
6746	4715
6746	5726
6746	6252
6745	1
6745	1628
6745	1627
6745	2494
6745	1629
6745	5420
6745	7649
413	3
413	4573
413	7360
413	7343
413	6481
413	4356
413	1276
413	4358
413	7557
413	3042
1701	4292
1701	3092
1701	8026
1701	4587
1701	166
1701	2325
1701	7338
1701	168
1701	6880
1701	3
1701	5551
1701	6879
2831	1698
2831	2490
2831	2781
2831	7962
2831	7944
2831	6366
2831	7177
2831	1707
2831	893
2831	4338
2831	5229
2831	4358
2834	6614
2834	7212
2834	5943
2834	4198
2834	1283
2834	6358
2834	6154
2834	934
2834	408
2834	277
412	7515
412	2034
412	1090
412	7487
412	370
412	6208
412	7122
412	1539
412	2899
412	2951
412	6056
411	1920
411	1733
411	6155
411	7505
411	2083
411	1385
411	3387
411	6870
411	5910
411	6512
411	5457
411	5552
411	289
411	4467
6743	7654
6743	1572
6743	7793
6743	4453
6743	3387
6743	7303
6743	6513
6743	4253
6743	5985
6743	3106
6743	5885
6743	3634
6743	3576
6743	4155
6743	773
2833	6132
2833	6092
2833	6155
2833	6231
2833	2777
2833	2265
2833	5363
2833	6177
2833	2775
2833	8102
2833	7951
2833	5055
6761	5843
6761	2518
6761	4338
6761	547
6761	6845
6761	6846
6762	6114
6762	1283
6762	7526
6762	6712
6762	93
6762	301
6762	4340
6762	797
6762	6508
6762	6997
6762	4100
6762	2667
6762	5652
6762	2287
6762	4060
6763	5077
6763	2923
6763	4363
6763	4138
6763	5742
6763	1902
6763	3695
6763	3788
6763	7098
6763	7073
6764	5312
6764	3742
6764	4048
6764	4125
6764	3169
6764	6893
6764	7149
6764	6318
6764	1977
6764	1367
6764	3659
6764	4133
6764	2995
6760	5961
6760	945
6760	4039
6760	7610
6760	1391
6760	6971
6760	6731
427	5669
427	7064
427	2494
427	7758
427	1595
427	7620
427	4906
427	4233
2827	1435
2827	6806
2827	2627
2827	3804
2827	6378
2827	2873
2827	6683
2827	5422
2827	2832
2827	3652
2827	1262
2827	4343
2827	1466
2827	1019
2827	2922
2827	6272
426	7120
426	483
426	2954
426	4110
426	6021
426	7395
426	4155
426	6493
426	5589
426	3812
426	5510
426	4190
426	3090
426	4848
426	6880
426	4547
426	1985
429	3953
429	3882
429	5946
429	3844
429	5885
429	8073
429	5726
429	4563
429	4233
429	2417
429	1266
428	7867
428	4048
428	1452
428	4683
428	4774
428	661
428	925
428	3169
428	6281
428	2835
428	7089
428	4277
428	1367
428	7236
428	1506
2824	6295
2824	3192
2824	7620
2824	4233
2824	6529
2824	4155
2829	7867
2829	4048
2829	3999
2829	4683
2829	7515
2829	2071
2829	5663
2829	39
2829	192
2829	7392
2829	3070
2829	2835
2829	1226
2829	4277
2829	6682
2829	7423
2828	8080
2828	2594
2828	4258
2828	4259
2828	4260
2828	4278
2828	3881
2828	4441
2828	5308
2828	618
6759	3854
6759	5623
6759	5622
6759	8085
6759	2466
6759	2193
6759	2192
6759	7894
6759	2195
6759	7895
6759	2281
6759	2194
6759	7257
6758	4751
6758	789
6758	7734
6758	7453
6758	6118
6758	4233
420	2675
420	8169
420	2957
420	2577
420	7541
420	2152
420	1482
420	772
420	5269
420	4198
420	776
420	2013
6755	6366
6755	8133
6755	5836
6755	547
6755	1276
6755	4358
6755	4818
6755	5955
2823	2064
2823	5119
2823	6712
2823	5960
2823	6855
2823	1429
2823	4575
2823	5560
2823	8166
2823	2793
2823	6054
2823	559
2823	7602
2823	4648
2823	4358
2823	7557
423	289
423	494
423	7880
423	5163
423	4422
423	290
423	3770
423	3652
423	5366
423	5469
422	2963
422	4570
422	7351
422	6572
422	4056
2822	5946
2822	7541
2822	1979
2822	5229
2822	606
2822	7540
2822	5942
2822	5940
2822	7486
2822	3099
2822	7483
2822	1382
2822	4190
2822	166
2822	3
2822	6691
6757	4446
6757	4252
6757	1521
6757	4517
6757	3151
6757	6663
6757	84
6757	580
6757	123
6757	582
6757	581
6757	7487
6757	370
6757	7505
6757	1902
6757	4258
2821	7178
2821	5651
2821	1985
2821	5218
2821	7171
2821	547
2821	2842
2821	1494
2821	4609
2821	7202
2821	2213
2821	1452
424	3825
424	39
424	6491
424	1970
424	7393
424	2953
424	3485
424	4110
424	6418
424	3437
424	7541
424	604
424	603
2820	6958
2820	5512
2820	20
2820	1728
2820	3183
2820	7343
2820	3416
2820	3825
2820	6960
2820	1506
2897	6917
2897	2883
2897	3192
2897	2352
2897	6730
436	3263
436	1273
436	4878
436	7515
436	3901
436	862
436	4103
436	3761
436	4249
436	6848
436	4584
436	4585
436	174
436	3320
2898	7351
2898	8009
2898	7165
2898	7162
2898	7161
2898	7160
2898	6497
2898	2203
2898	7609
2898	6617
2898	4213
2898	342
2898	7480
2898	6220
2898	3493
433	3218
433	4683
433	2071
433	2069
433	3510
433	5383
433	559
433	627
433	1643
433	5304
433	1229
433	4718
433	6295
433	4191
2899	5141
2899	138
2899	5182
2899	6083
2899	5557
2899	5083
2899	5457
2899	2363
2899	5867
2899	3654
2899	3277
2899	144
2899	147
2899	1407
2899	149
2899	8045
434	4422
434	3844
434	5046
434	2310
434	3804
434	2069
434	4632
434	4467
434	6943
434	4233
434	7045
434	4342
434	1262
434	4344
434	4343
434	2923
431	4247
431	3435
431	5946
431	5229
431	5945
431	5942
431	4155
431	3201
431	4198
431	4362
431	7038
431	580
431	582
431	7835
431	581
431	4686
2893	5222
2893	6567
2893	1877
2893	7146
2893	3014
2893	3015
2893	5521
2893	522
2893	5483
2893	3034
2893	1040
2893	4123
2893	3106
2894	537
2894	607
2894	5943
2894	603
2894	1484
2894	3201
2894	4198
2894	3096
2894	4418
2894	4190
2894	3695
2894	3408
2894	6220
2894	6366
2894	7073
2894	32
432	6352
432	3881
432	6499
432	6498
432	5229
432	7541
432	6497
432	5849
432	3097
432	932
432	6294
432	6883
432	1384
432	6221
2896	6154
2896	7472
2896	6270
2896	38
2896	2814
2896	4543
2896	1050
2896	6201
2896	7277
2896	1276
2896	5838
430	4227
430	59
430	1273
430	3999
430	178
430	177
430	6790
430	4467
430	3699
430	6047
430	7087
430	7423
430	3659
430	5111
430	103
430	3652
437	950
437	2185
437	1143
437	552
437	6270
2892	5638
2892	4989
2892	3510
2892	6947
2892	2793
2892	5989
2892	5949
2892	6418
2892	1222
2892	7088
2892	3941
2891	6926
2891	4198
2891	204
2891	6509
2891	2906
2891	3812
2891	4292
2891	4686
2891	370
2891	308
2891	1902
2891	4587
2888	2983
2888	1188
2888	5829
2888	3063
2888	2124
2889	1273
2889	1166
2889	963
2889	6400
2889	962
2889	4586
2889	6990
2889	3757
2889	4803
2889	3320
2889	7683
2889	3416
2889	7850
2889	6561
445	6623
445	4674
445	6155
445	7122
445	7475
445	7914
445	4800
445	7276
445	3977
445	2025
445	5229
445	7211
445	7272
445	8140
446	1263
446	4417
446	4480
446	4116
446	1964
446	1588
446	7426
446	4563
446	4426
446	7300
446	4474
446	5696
446	4616
446	4469
446	3687
2886	2953
2886	7351
2886	7257
2886	1567
2886	1349
2886	4969
2886	1345
2886	3301
2886	7740
2886	1328
2886	370
2886	5646
2887	3762
2887	6491
2887	2490
2887	6490
2887	7343
2887	6878
2887	558
2887	538
2887	6904
447	152
447	6619
447	150
447	151
447	7604
447	6616
447	603
447	7748
447	4617
447	2018
447	200
447	4115
447	3092
440	7066
440	5229
440	7800
440	3858
440	1181
440	1425
440	1428
440	1588
440	2325
440	2299
440	6362
440	540
440	3546
2884	48
2884	2307
2884	3810
2884	2120
2884	148
2884	1181
2884	698
2884	1426
2884	2085
2884	3850
2884	2264
2884	6313
2884	7136
2884	166
441	7035
441	4198
441	4313
441	45
441	1283
441	3812
441	1773
441	6294
441	3794
441	7426
441	6528
2885	1970
2885	5842
2885	3536
2885	4611
2885	6214
2885	7602
2885	7891
2885	2957
2885	7682
2885	5229
2885	1484
2885	4617
2885	4198
2885	4318
2885	4419
2885	4686
2885	1588
2882	7680
2882	6055
2882	6698
2882	4860
2882	54
2882	1451
2882	268
2883	4339
2883	1518
2883	5955
2883	2452
2883	4872
443	3135
443	1466
443	6009
443	1406
443	4292
443	3812
443	582
443	581
443	756
443	3546
443	3956
443	1590
443	6368
443	6054
443	3860
443	4356
443	6932
448	3098
448	6717
448	709
448	5091
448	6719
448	463
448	3511
448	7252
448	3949
448	3510
448	7963
448	3445
448	7927
448	5482
448	7248
449	139
449	3348
449	6293
449	3416
449	4746
449	2089
6796	1425
6796	6962
6796	3295
6796	1428
6796	4386
6796	971
6796	1038
6795	2793
6795	123
6795	7125
6795	1367
6795	1888
6795	5380
6795	4563
6794	5602
6794	4343
6794	7561
6794	580
6794	4292
6794	3888
6794	4170
6794	2490
6794	286
6794	6887
6794	4596
6794	3052
6794	7236
6794	5229
6794	2371
6793	4789
6793	370
6793	6294
6793	6528
6793	7508
6793	6880
6793	6334
6793	6221
6793	7613
6793	6228
6793	7511
6793	7343
6792	113
6792	1091
6792	4737
6792	3082
6792	1123
6792	3805
6792	666
6792	7331
6792	4446
6792	6065
6792	4252
6792	7277
6791	1273
6791	4878
6791	2310
6791	666
6791	3804
6791	3070
6791	6994
6791	4467
6791	7061
6791	5985
6791	4134
6791	7821
6791	7236
6791	5229
6791	7396
2881	7112
2881	7014
2881	580
2881	7565
2881	90
2881	2486
2881	2690
2881	7954
2881	7313
2881	8155
2881	5470
2881	7225
2881	6483
2880	5910
2880	2814
2880	7331
2880	5658
2880	1628
2880	3881
2880	2227
2880	3077
2880	7540
2880	7082
2880	7395
2880	1508
2880	5940
2880	772
2880	6567
6790	8025
6790	309
6790	6412
6790	408
6790	6404
6790	4596
6790	374
6790	7691
6790	6408
6790	407
6790	1276
2871	2490
2871	3953
2871	4344
2871	7644
2871	4343
2871	698
2871	4356
2871	257
2871	3719
2871	1658
2871	7978
2871	7426
453	5910
453	2295
453	3537
453	747
453	8009
453	7948
453	7398
453	6662
453	2424
453	4362
453	580
453	6296
453	6837
453	1902
454	6391
454	6474
454	3191
454	7230
454	579
454	3652
454	696
454	5766
454	148
454	6295
454	6855
454	2638
454	6524
2872	1549
2872	1501
2872	2529
2872	1055
2872	1590
2872	1840
2872	4124
2872	6908
2872	7048
2872	39
2872	3170
2873	2323
2873	166
2873	3345
2873	3854
2873	168
2873	162
2873	1908
2873	163
2873	164
2873	7343
2873	4600
2873	160
2873	2212
2873	6606
2873	5142
452	6319
452	164
452	458
452	3812
452	36
452	3042
452	166
2875	3874
2875	1390
2875	2337
2875	1626
2875	3278
2875	747
2875	6352
2875	1582
2875	5848
2875	483
2875	5847
2875	7540
2875	5749
6789	6919
6789	6357
6789	5163
6789	5961
6789	4356
6789	7066
6789	7783
6789	3042
6789	2850
2876	6675
2876	2483
2876	4389
2876	5937
2876	5218
2876	6937
2876	618
458	4152
458	3106
458	3192
458	5946
458	7682
458	5885
458	6662
458	1858
458	4198
458	3205
458	931
458	7487
458	6295
458	5510
455	781
455	5579
455	788
455	3825
455	3387
455	3440
455	4562
455	6522
455	6319
455	1053
455	3191
455	8163
455	4154
455	6646
2877	1273
2877	4048
2877	58
2877	5663
2877	661
2877	7416
2877	7417
2877	8097
2877	1023
2877	4277
2877	558
2877	7270
2877	1367
6787	1273
6787	4048
6787	5412
6787	1549
6787	5280
6787	1647
6787	1503
6787	4532
6787	4130
6787	4233
6787	3750
6787	4055
6787	7873
6787	7872
456	5043
456	4730
456	5638
456	5512
456	5842
456	3699
456	4986
456	7334
456	4110
456	5308
456	5885
456	268
456	6921
456	3051
456	7082
456	3098
456	222
2878	1452
2878	5663
2878	3360
2878	176
2878	1027
2878	2725
2878	1033
2878	8147
2878	5620
2878	6943
2878	5809
2878	4782
2879	3278
2879	1625
2879	1627
2879	1629
2879	1621
2879	6617
2879	3099
2879	5743
2879	2321
2879	1903
2879	5545
2879	5546
2879	6880
2879	5367
2879	4299
2879	409
459	3999
459	7450
459	8083
459	4715
459	2490
459	3536
459	1249
459	4976
459	1709
459	3416
459	4358
459	5229
2870	4543
2870	3
2870	7321
2870	3187
2870	5791
2870	7141
461	7732
461	18
461	4991
461	6678
461	7631
461	451
461	2837
461	3699
461	4638
461	7275
461	2839
461	6681
461	2522
461	5151
461	6714
460	1466
460	2906
460	6078
460	4569
460	6719
460	6031
460	3955
460	4939
460	4638
460	5149
460	4026
460	6060
460	2830
460	5306
2862	4233
2862	6040
2862	2347
2862	3277
2862	6451
2862	1466
2862	1734
2862	2616
2862	1732
2862	123
2862	3812
2862	6006
2862	1738
462	790
462	7278
462	6319
462	7360
462	3439
462	4356
462	903
462	6268
462	7620
462	2300
462	2803
463	3319
463	1273
463	179
463	178
463	6537
463	177
463	4586
463	1707
463	3416
463	3414
463	2360
2863	2244
2863	723
2863	8141
2863	1276
2863	7902
2863	592
2860	4186
2860	4048
2860	4779
2860	3999
2860	6534
2860	2074
2860	3168
2860	7331
2860	7334
2860	5945
2860	7236
2860	7082
2860	5942
2860	5940
464	6096
464	2923
464	2633
464	6072
464	4686
464	1902
464	6252
464	5474
464	3685
464	3354
464	4622
464	6100
464	4356
464	4169
464	3042
464	2842
2861	404
2861	4123
2861	7734
2861	9
2861	7731
2861	6469
2861	3744
2861	2310
2861	7042
2861	4638
2861	7237
2861	2831
2861	1448
466	3812
466	7515
466	19
466	4138
466	7310
466	8073
466	7620
466	5684
466	5024
466	4892
466	1972
2866	4543
2866	2490
2866	5652
2866	6470
2866	4697
2866	4124
2866	4683
2866	3736
2866	559
2866	7141
6798	370
6798	169
6798	7239
6798	206
6798	4884
6798	208
6798	7338
6798	1232
6798	8155
6798	3687
6798	3689
6798	545
6798	7341
6798	4356
6798	2418
6798	2119
6798	7470
467	4627
467	4356
467	3668
467	1276
467	4647
2867	574
2867	7683
2867	572
2867	7681
2867	578
2867	4656
2867	3057
2867	3969
2867	577
2867	3968
2867	3100
2867	5748
2867	7975
6799	4341
6799	251
6799	4313
6799	3812
6799	4848
6799	1616
6799	8156
6799	541
6799	2848
6799	7691
6799	4356
468	3639
468	6975
468	1696
468	4500
468	3658
468	4053
468	4356
468	5325
468	5137
2864	2089
2864	2029
2864	3375
2864	235
2864	14
2865	2814
2865	4616
2865	4557
2865	1698
2865	2953
2865	1709
2865	1707
2865	7236
2865	60
2865	7903
2865	6095
2865	2904
2865	5861
2865	2923
2865	3812
2865	4417
2865	1964
2865	4848
469	5678
469	7413
469	4772
469	6471
469	3646
2868	7301
2868	3363
2868	1670
2868	3438
2868	2273
2868	1684
2868	455
2868	368
2868	430
2868	5325
2868	2362
2868	2170
2868	2153
2868	1547
2868	7483
2868	2571
2868	2344
2869	281
2869	7442
2869	2074
2869	7426
2869	7417
2869	7440
2869	4563
2869	1930
2869	4543
2869	6491
2869	6490
1799	7424
1799	3379
1799	6418
1799	7821
1799	3051
1799	6900
1799	4154
1799	5940
1799	5115
1799	5899
1799	5960
1797	4453
1797	6699
1797	6707
1797	3760
1797	6512
1797	6709
1797	4615
1797	6319
1797	4410
1797	4467
1797	2953
1797	7351
1797	3456
1797	6061
1797	6665
1798	7346
1798	2490
1798	3592
1798	7515
1798	4356
1798	1578
1798	2819
1798	3416
1798	1902
1798	4103
1798	1394
1798	6262
1795	4467
1795	2494
1795	7758
1795	4134
1795	2025
1795	549
1795	3042
1795	578
1795	6167
1793	7876
1793	5055
1793	5042
1793	3511
1793	1970
1793	5470
1793	7602
1793	4143
1793	3065
1793	3106
1794	4895
1794	7492
1794	7351
1794	7604
1794	6214
1794	3924
1794	1975
1794	1824
1794	1484
1794	204
1782	6874
1782	3479
1782	1394
1782	8126
1782	7120
1782	7020
1782	7392
1782	5482
1782	6350
1782	1972
1782	2292
1782	3776
1782	1975
1783	5749
1783	3099
1783	4786
1783	5224
1783	4219
1783	1423
1783	8028
1783	3488
1783	8026
1783	166
1783	168
1783	540
1783	3
1783	7883
1783	162
1783	6364
1783	163
1783	164
1785	13
1785	1390
1785	5456
1785	451
1785	6319
1785	6350
1785	5517
1785	1460
1785	2176
1785	5829
1785	4341
1785	6509
1785	2343
1785	4724
1785	1385
1785	8025
1785	5052
1786	1443
1786	3416
1786	159
1786	586
1786	3092
1786	6030
1787	7463
1787	38
1787	2490
1787	3445
1787	3938
1787	5482
1787	482
1787	1781
1787	6418
1787	4957
1787	7362
1788	6353
1788	7351
1788	2858
1788	534
1788	533
1788	532
1788	2853
1788	5229
1788	606
1788	604
1788	603
1788	2201
1789	1970
1789	7608
1789	5843
1789	6490
1789	7602
1789	884
1789	5947
1789	885
1789	7066
1789	6616
1789	604
1789	1623
1789	4198
1789	6155
1792	4563
1792	5309
1792	5287
1792	4328
1792	3051
1792	6118
1792	882
1792	4808
1792	4809
1792	5266
1792	5153
1792	7483
1791	1406
1791	1464
1791	110
1791	4365
1791	7427
1791	2922
1791	7472
1791	6422
1791	7761
1791	569
1791	6214
1791	1365
1791	4233
1773	3081
1773	34
1773	1394
1773	5025
1773	39
1773	6422
1773	5023
1773	1390
1773	6492
1773	6490
1773	5842
1773	6350
1773	2953
1773	43
1773	3881
1774	7541
1774	7540
1774	5942
1774	7549
1774	5362
1774	6220
1774	7412
1774	5832
1774	3687
1774	3689
1774	2023
1774	8
1774	6604
1774	829
1774	826
1771	5639
1771	1098
1771	170
1771	4927
1771	4616
1771	5444
1771	5699
1771	2142
1771	2759
1771	1945
1771	1944
1771	222
1771	3117
1771	2063
1777	6869
1777	6350
1777	6868
1777	3535
1777	6214
1777	7602
1777	1978
1777	5229
1777	7065
1777	2201
1777	4198
1777	3711
1777	1282
1777	1283
1778	2899
1778	510
1778	4190
1778	5946
1778	6507
1778	526
1778	5684
1776	1741
1776	7100
1776	139
1776	137
1776	7415
1776	2627
1776	2762
1776	1110
1776	2836
1776	170
1776	5466
1776	2838
1776	2837
1776	2953
1776	2839
1781	5224
1781	1282
1781	7483
1781	3298
1781	6880
1781	4892
1781	6220
1781	407
1781	8
1781	4029
1781	3404
1781	1273
1780	5895
1780	5894
1780	7127
1780	2401
1780	5325
1780	6118
1780	2578
1780	2571
1780	2570
1780	5510
1780	308
1780	4848
1780	7132
1780	1
1780	3189
1780	6366
1765	4342
1765	4344
1765	4343
1765	7834
1765	1363
1765	6113
1765	5489
1765	4434
1765	1736
1765	326
1765	7426
1765	4715
1765	7289
1765	4543
1765	2490
1765	6675
1765	3687
2811	5986
2811	6799
2811	1367
2811	7236
2811	2979
2811	3645
2811	4233
6721	96
6721	5051
6721	4177
6721	7565
6721	6625
6721	8029
6721	1394
6721	3868
6721	3530
6721	4460
6721	1584
6721	2490
6721	6307
6721	4545
6721	6413
6722	6274
6722	7114
6722	818
6722	2074
6722	3092
6722	5197
6722	3620
6722	5624
6722	6423
6722	1103
6722	5671
6722	5621
6722	3278
6722	2836
2812	4833
2812	3520
2812	6201
2812	7248
2812	7225
2812	1354
2812	1276
2812	4848
1764	2742
1764	3191
1764	5489
1764	894
1764	1681
1764	5430
1764	6420
1767	8073
1767	3458
1767	3457
1767	4230
1767	8142
1767	2205
1767	2995
1767	7805
1767	4827
1767	2393
1767	1406
1767	7834
1767	7284
1767	2777
6723	4319
6723	5157
6723	8040
6723	370
6723	8016
6723	1578
6723	36
6723	7453
6723	1584
6723	1523
6723	3699
6723	2494
6723	7758
6723	4124
2810	5841
2810	6226
2810	7343
2810	7541
2810	3654
2810	2831
1766	830
1766	1949
1766	1948
1766	7114
1766	818
1766	3345
1766	1940
1766	984
1766	3316
1766	3358
1766	3353
1766	198
1766	3320
6724	6450
6724	222
6724	3116
6724	5908
6724	3651
6724	2671
6724	4587
6724	309
6724	937
1761	813
1761	7284
1761	1588
1761	2773
1761	6270
1761	4543
1761	3407
1761	5938
1761	7325
1761	5650
1761	3193
1761	6418
1761	2954
1761	4678
1761	7747
1761	547
1761	2205
6726	2488
6726	7426
6726	7417
6726	5714
6726	4508
6726	1549
6726	7050
6726	1970
6726	1590
6726	6542
6726	7891
6726	4930
1763	5842
1763	4742
1763	5923
1763	3040
1763	8142
1763	2627
1763	6652
1762	772
1762	222
1762	3812
1762	3225
1762	818
1762	5961
1762	4686
1762	370
1762	1902
1762	3092
1762	2240
1762	1501
1762	2953
1762	2879
1762	4356
6728	7005
6728	3217
6728	7515
6728	7141
6728	3844
6728	3805
6728	665
6728	4641
6728	7331
6728	3699
6728	559
6728	1367
6728	3416
6728	2523
6728	102
6728	5762
2819	6966
2819	7807
2819	1724
2819	1387
2819	3191
2819	7066
2819	3190
2819	7540
2819	7800
2819	1345
2819	1328
2819	7505
2817	1762
2817	5885
2817	2066
2817	1329
2817	123
2817	6295
2817	3719
2817	3090
2817	4190
2817	3794
2817	6156
2817	7132
2817	6197
2817	4545
2818	5077
2818	2392
2818	5961
2818	7011
2818	5900
2818	4543
2818	2490
2818	7248
2818	5470
2818	4169
2818	4668
2815	2159
2815	4314
2815	4198
2815	5748
2815	4313
2815	4292
2815	1428
2815	1902
2815	4116
2815	408
2815	3546
2815	6609
2815	7073
2815	5652
2815	4596
2815	32
1769	6294
1769	5362
1769	6708
1769	6528
1769	6334
1769	6513
1769	1616
1769	6228
1769	6352
1769	6328
1769	6309
1769	6530
1769	5421
1769	6472
2816	5312
2816	3999
2816	4737
2816	3168
2816	6344
2816	5282
2816	3699
2816	6474
2816	1171
2816	7821
2816	3256
2816	222
2816	4013
2816	5510
2816	3884
2816	4190
1768	1067
1768	7117
1768	3881
1768	5948
1768	7336
1768	3192
1768	1979
1768	4155
1768	3251
1768	222
1768	813
1768	6433
2813	4859
2813	4108
2813	3
2813	4573
2813	7343
2813	7360
2813	6862
2813	2275
2813	2206
2814	408
2814	2781
2814	3757
2814	7248
2814	2494
2814	7758
2814	7891
2814	7058
2814	5963
2814	2352
2814	1658
1770	6644
1770	1895
1770	6567
1770	7483
1770	7013
1770	2925
1770	1038
1770	6252
1770	6719
1770	8155
1770	6366
1770	5218
6731	4198
6731	5729
6731	1578
6731	5680
6731	344
6731	1785
6731	3387
6731	5036
6731	1584
6731	5561
6731	6619
6731	2873
6731	4823
6730	7252
6730	2957
6730	4356
6730	7794
6730	5885
6730	4424
6730	5726
6734	162
6734	8137
6734	3699
6734	7680
6734	2538
6734	3155
6734	3910
1756	5572
1756	5620
1756	6046
1756	109
1756	5270
1756	5237
1756	5238
1756	3077
1756	6030
1756	5639
6735	5158
6735	1276
6735	2922
6735	87
6735	8153
6735	1484
1755	2494
1755	2285
1755	903
1755	3565
1755	3852
1755	3232
1755	1517
1755	7338
1755	1516
1754	6149
1754	541
1754	4596
1754	738
1754	4831
1754	5218
1754	3401
1754	7202
1754	4226
1754	3999
1754	4422
1754	2627
1754	2765
1754	2764
2800	7325
2800	1666
2800	4356
2800	2993
2800	7805
2801	3699
2801	482
2801	7469
2801	7541
2801	5268
2801	4883
2801	3652
2801	4155
2801	4342
2801	4173
2801	1280
2801	4344
1753	7048
1753	4817
1753	3042
1753	1506
1753	2057
6738	4198
6738	4344
6738	4343
6738	580
6738	582
6738	581
6738	3833
6738	370
6738	5684
6738	1590
6738	1840
6738	583
6738	584
1752	139
1752	5182
1752	137
1752	4422
1752	4700
1752	150
1752	4585
1752	5848
1752	5847
6739	5218
6739	4143
6739	4150
6739	1429
6739	7792
1751	6328
1751	185
1751	5949
1751	4124
1751	4358
1751	5229
1751	3042
1750	771
1750	2606
1750	7515
1750	7141
1750	7487
1750	5726
1750	7879
1750	1023
1750	7073
1750	2538
1750	7058
1750	5519
1750	6062
1750	2979
6736	4683
6736	4125
6736	2773
6736	6097
6736	6177
6736	192
6736	3777
6736	2586
6736	1975
6736	5650
6736	7192
6736	2842
2807	8016
2807	1578
2807	7611
2807	1190
2807	1417
2807	39
2807	3729
2807	155
2807	154
2807	38
2807	6492
2809	7023
2809	3240
2809	1939
2809	4453
2809	7303
2809	155
2809	4108
2809	154
2809	6069
2809	6353
2809	152
2809	150
2802	3227
2802	6644
2802	3228
2802	2902
2802	4363
2802	7664
2802	370
2802	3832
2802	2089
2802	5900
2802	4485
2802	1870
2802	1584
1759	3827
1759	4356
1759	1774
1759	3910
1759	1771
1759	7048
1759	1769
1759	6983
2803	4718
2803	1969
2803	4138
2803	8083
2803	2773
2803	4543
2803	408
2803	4602
2803	2781
2803	8157
2803	7557
2803	2987
2804	123
2804	4138
2804	4433
2804	5726
2804	5900
2804	1585
2804	7438
2804	713
2804	7248
2804	6850
2804	3699
2804	7087
2804	5949
2804	1367
2804	5946
1758	3321
1758	2953
1758	7257
1758	7325
1758	3436
1758	3544
1758	583
1758	3155
1758	3654
1758	3411
1757	3201
1757	2923
1757	2906
1757	1406
1757	3812
1757	7505
1757	3090
1757	1736
1757	7426
1757	5726
1757	3451
1757	5900
1757	4848
6741	4048
6741	8106
6741	1786
6741	7147
6741	5512
6741	6992
6741	3699
6741	4803
6741	558
6741	627
6741	3555
6741	2040
6741	95
6741	7663
6741	7012
6741	45
6740	6281
6740	3728
6740	2814
6740	7623
6740	3535
6740	4559
6740	5132
6740	1367
6740	1506
6740	3153
6740	4156
6740	87
6703	4314
6703	5748
6703	1902
6703	4587
6703	4887
6703	7337
6703	162
6703	3403
6703	5141
6703	5355
6703	925
6703	2627
6703	6896
6703	7625
6703	7628
6703	7521
6704	2762
6704	154
6704	5512
6704	1689
6704	150
6704	6520
6704	5803
6704	3927
6704	604
6704	3238
6704	7689
6704	4341
6704	204
6704	5795
6704	3592
1740	5269
1740	4198
1740	1282
1740	308
1740	3794
1740	4569
1740	3092
1740	3325
1740	5703
1740	1394
1740	6272
6706	4875
6706	5310
6706	58
6706	3761
6706	6378
6706	1501
6706	4277
6706	2273
6706	7334
6706	2362
6706	131
6706	1266
6706	49
6706	6433
6706	45
6706	3059
6700	308
6700	5726
6700	6252
6700	6364
6700	2781
6700	7248
6700	5470
6700	6952
6700	4890
6700	6917
6700	4500
6700	6915
1742	4342
1742	4198
1742	4314
1742	4313
1742	4312
1742	4343
1742	6623
1742	1774
1742	6220
1742	3918
1742	1590
1742	6697
1742	4124
6701	5561
6701	5463
6701	4378
6701	7640
6701	6447
6701	4735
1745	5087
1745	8135
1745	3348
1745	2029
1745	7398
1745	2243
6702	4563
6702	193
